#{"t_start": 1745585070.5365307, "env_id": "intersection-v0"}
r,l,t
-2.468761,3,331.416935
-1.138061,4,331.638058
5.0,5,331.787508
-2.468761,3,331.984836
-2.0,3,332.217203
5.0,5,332.6038
5.0,5,332.942726
5.0,5,333.311866
5.0,5,333.673271
-1.138061,4,333.940649
-2.742999,3,334.2036
5.0,5,334.649528
-2.0,3,334.930561
4.0,4,335.146938
5.0,5,335.446306
5.0,5,335.820104
4.0,4,336.120083
-2.0,3,336.317719
-2.0,3,336.587555
5.0,5,336.911716
-2.0,3,337.104115
5.0,5,337.372049
5.0,5,337.767462
2.0,3,338.03744
-2.0,3,338.244568
-2.0,3,338.464642
5.0,5,338.806935
-2.0,3,339.059891
4.0,4,339.394014
4.0,4,339.611603
5.0,5,339.960219
2.0,3,340.222647
-2.0,3,340.480455
-3.0,2,340.709792
5.0,5,340.960726
-3.0,2,341.175822
4.0,4,341.448103
5.0,5,341.697792
5.0,5,342.048098
5.0,5,342.316898
5.0,5,342.544739
-2.742999,3,342.749013
-2.0,3,342.997599
5.0,5,343.373851
-2.0,3,343.546606
-2.0,3,343.850771
5.0,5,344.069769
5.0,5,344.346271
-2.0,3,344.564092
-2.0,3,344.772443
5.0,5,345.084683
-2.0,3,345.240462
-0.131712,5,345.644233
-2.468761,3,345.879871
5.0,5,346.181885
-2.0,3,346.51804
5.0,5,346.777153
-2.0,3,347.006059
5.0,5,347.255569
5.0,5,347.537564
-2.0,3,347.755517
2.0,3,347.9548
4.0,4,348.185213
5.0,5,348.529905
5.0,5,349.941461
5.0,5,350.277628
5.0,5,350.522016
-2.0,3,350.731521
-2.0,3,350.916993
5.0,5,351.282776
2.0,3,351.423836
2.0,3,351.622073
-4.875676,1,351.786845
5.0,5,352.079241
5.0,5,352.474463
5.0,5,352.792337
-1.138061,4,353.127162
-2.468761,3,353.283029
-2.0,3,353.457659
5.0,5,353.65382
5.0,5,354.039105
-3.0,2,354.194914
-2.0,3,354.469699
-1.429751,4,354.717261
5.0,5,354.993633
-2.468761,3,355.199755
4.0,4,355.466093
5.0,5,355.720247
5.0,5,355.98579
-2.0,3,356.176377
5.0,5,356.462704
5.0,5,356.843863
5.0,5,357.09226
4.0,4,357.392879
-4.0,1,357.525545
-1.0,4,357.86892
5.0,5,358.0837
-2.0,3,358.347944
5.0,5,358.561781
5.0,5,358.978988
-3.0,2,359.238414
-2.0,3,359.473006
5.0,5,359.859526
5.0,5,360.278586
5.0,5,360.71173
5.0,5,361.159484
-3.0,2,361.433829
5.0,5,361.834942
5.0,5,362.16312
5.0,5,362.473485
5.0,5,362.846236
5.0,5,363.206652
2.0,3,363.408559
-3.0,2,363.536855
-2.0,3,363.711379
-5.0,1,363.822897
-2.0,3,364.081813
-2.0,3,364.268942
2.0,3,364.453911
5.0,5,364.765682
5.0,5,365.195498
5.0,5,365.552361
4.0,4,365.794831
-1.0,4,366.053531
5.0,5,366.388406
4.0,4,366.639238
-2.175214,3,366.880718
-2.468761,3,367.075084
4.0,4,367.382683
-3.0,2,367.670563
5.0,5,368.21952
5.0,5,368.454206
5.0,5,368.698352
5.0,5,369.003064
5.0,5,369.355753
-2.0,3,369.547031
3.0,4,369.855922
5.0,5,370.220428
-3.982694,2,370.39045
-2.0,3,370.657489
-2.0,3,370.864361
-3.0,2,371.009499
-3.0,2,371.224573
-3.0,2,371.338766
4.0,4,371.614569
-2.175214,3,371.897781
4.0,4,372.225278
5.0,5,372.423636
5.0,5,372.680714
-2.0,3,372.987041
-2.0,3,373.18133
5.0,5,373.609722
5.0,5,373.887464
5.0,5,374.06976
4.0,4,374.37845
5.0,5,374.685332
-3.0,2,374.920618
-2.742999,3,375.092947
5.0,5,375.532846
-2.0,3,375.82551
4.0,4,376.129121
-2.0,3,376.341717
-3.0,2,376.440385
2.0,3,376.64481
-2.0,3,376.870016
-3.0,2,377.044299
5.0,5,377.325612
-2.0,3,377.565174
5.0,5,377.827987
-3.0,2,378.038791
3.0,4,378.292499
-3.0,2,378.497803
-1.0,4,378.911346
-2.742999,3,379.175653
4.0,4,379.325428
-2.175214,3,379.567335
3.0,4,379.760106
5.0,5,380.044767
2.0,3,380.25227
5.0,5,380.609696
3.0,4,380.919046
-3.0,2,381.100245
5.0,5,381.401343
-2.0,3,381.594294
5.0,5,381.963278
-1.0,4,382.206817
5.0,5,382.451821
5.0,5,382.838106
-1.0,4,383.15231
5.0,5,383.404677
5.0,5,383.67691
4.0,4,383.81142
-2.742999,3,384.002596
-3.0,2,384.194178
-2.0,3,384.553731
5.0,5,384.975536
5.0,5,385.271404
-2.0,3,385.544418
2.0,3,385.710516
5.0,5,386.021361
-5.0,1,386.163944
-2.0,3,386.335593
5.0,5,386.536022
5.0,5,386.926763
5.0,5,387.190352
5.0,5,387.539499
5.0,5,387.805161
-2.742999,3,388.026123
-3.0,2,388.198823
-3.0,2,388.376394
-2.0,3,388.629821
5.0,5,388.966945
-2.0,3,389.170113
4.0,4,389.411937
-3.0,2,389.52409
5.0,5,389.994163
-3.0,2,390.147987
5.0,5,390.388519
-1.0,4,390.758451
-0.423084,5,391.005168
5.0,5,391.294779
5.0,5,391.592752
-2.0,3,391.763876
-1.0,4,392.042408
-2.0,3,392.272903
5.0,5,392.66694
-2.175214,3,392.862986
-2.0,3,393.199775
-3.0,2,393.368258
5.0,5,393.713871
5.0,5,393.929107
5.0,5,394.239068
5.0,5,394.599347
-3.697041,2,394.764089
-1.0,4,395.086416
2.0,3,395.358696
-1.702039,4,395.638643
-4.0,1,395.75399
5.0,5,395.955893
5.0,5,396.324737
-2.0,3,396.485293
-2.0,3,396.778282
5.0,5,397.024216
-2.0,3,397.176091
5.0,5,397.341646
5.0,5,397.722098
5.0,5,398.09954
5.0,5,398.367306
5.0,5,398.57726
-2.742999,3,398.716546
5.0,5,399.029553
-1.0,4,399.267972
-1.0,4,399.608994
3.0,4,399.84349
-3.0,2,400.049749
-2.0,3,400.299419
-3.0,2,400.457455
5.0,5,400.717314
-2.742999,3,400.926616
5.0,5,401.260098
5.0,5,401.648666
-2.0,3,401.894569
5.0,5,402.144472
5.0,5,402.356338
5.0,5,402.594322
-1.702039,4,403.250635
-2.0,3,403.542713
-2.0,3,403.685175
-2.468761,3,403.983221
4.0,4,404.215711
-2.0,3,404.401503
5.0,5,404.67791
4.0,4,405.037471
5.0,5,405.260132
5.0,5,405.67903
-2.0,3,406.010627
-3.0,2,406.186923
5.0,5,406.521879
-2.0,3,406.681904
4.0,4,406.819642
-2.0,3,406.955506
-2.0,3,407.227654
5.0,5,407.54677
-2.742999,3,407.710114
5.0,5,407.964284
-2.0,3,408.20194
-5.0,1,408.298402
-2.0,3,408.465524
5.0,5,408.879373
5.0,5,409.27894
-3.0,2,409.480359
-2.0,3,409.695962
5.0,5,410.110356
5.0,5,410.419918
4.0,4,410.596714
5.0,5,410.917448
5.0,5,411.143813
-2.468761,3,411.389812
-2.0,3,411.646469
-2.0,3,411.808633
5.0,5,412.171795
-2.0,3,412.337654
5.0,5,412.6416
-2.175214,3,412.94042
-5.0,1,413.056997
-2.0,3,413.238516
-2.0,3,413.411316
-2.0,3,413.683715
5.0,5,413.992788
-2.742999,3,414.215722
-2.0,3,414.551821
-2.0,3,414.727232
5.0,5,415.005956
-2.468761,3,415.24755
5.0,5,415.624125
5.0,5,416.005545
4.0,4,416.404684
-2.0,3,416.613255
5.0,5,416.837332
5.0,5,417.071866
5.0,5,417.335613
5.0,5,417.747343
5.0,5,418.055323
5.0,5,418.283267
4.0,4,419.596624
5.0,5,419.841638
4.0,4,420.003552
-2.0,3,420.297222
5.0,5,420.613564
5.0,5,420.89198
5.0,5,421.181593
5.0,5,421.440565
-2.0,3,421.606362
-3.0,2,421.735844
5.0,5,422.001401
-2.0,3,422.159827
-2.742999,3,422.368729
5.0,5,422.871356
5.0,5,423.181285
-2.742999,3,423.400026
2.0,3,423.620445
5.0,5,423.976737
-2.0,3,424.196902
5.0,5,424.411513
-2.0,3,424.670511
5.0,5,425.077116
5.0,5,425.519649
-2.0,3,425.699426
-3.0,2,425.827871
2.0,3,426.044154
5.0,5,426.351982
5.0,5,426.703629
5.0,5,426.997259
-3.0,2,427.141819
5.0,5,427.379829
-2.0,3,427.525622
-2.0,3,427.714421
-2.0,3,427.938407
5.0,5,428.204084
-2.0,3,428.366614
5.0,5,430.638719
-2.0,3,430.881309
5.0,5,431.167613
-3.0,2,431.349984
-2.0,3,431.565799
-2.742999,3,431.800136
5.0,5,432.093673
-2.0,3,432.229169
5.0,5,432.41502
5.0,5,432.694507
5.0,5,432.926523
5.0,5,433.312234
-2.175214,3,433.573612
5.0,5,433.980609
3.0,4,434.32989
5.0,5,434.607014
5.0,5,434.914585
5.0,5,435.246837
5.0,5,435.537938
2.0,3,435.764863
-2.0,3,435.996459
4.0,4,436.354232
4.0,4,436.584483
5.0,5,436.840076
-3.0,2,437.060592
-2.175214,3,437.267809
4.0,4,437.365636
5.0,5,437.573322
-2.0,3,437.729944
-2.0,3,437.93485
-2.0,3,438.222489
-3.0,2,438.48142
5.0,5,438.666232
-2.0,3,438.893642
2.0,3,439.131855
5.0,5,439.499781
-3.0,2,439.734557
5.0,5,440.042179
-3.0,2,440.240482
5.0,5,440.52742
-3.0,2,440.719683
2.0,3,440.95102
-2.0,3,441.256675
5.0,5,441.555435
5.0,5,441.887993
-2.742999,3,442.129336
2.0,3,442.324075
5.0,5,442.664448
5.0,5,442.921811
-2.0,3,443.133142
-2.0,3,443.435789
5.0,5,443.604666
-3.0,2,443.849943
5.0,5,444.241175
2.0,3,444.448032
5.0,5,444.900603
5.0,5,445.049194
2.0,3,445.211563
-2.0,3,445.507569
5.0,5,445.740584
-2.175214,3,446.000121
5.0,5,446.32914
4.0,4,446.586122
5.0,5,446.943553
5.0,5,447.197241
5.0,5,447.540225
5.0,5,447.723091
5.0,5,448.074143
5.0,5,448.475775
5.0,5,448.729426
-2.0,3,449.002784
-2.0,3,449.209165
5.0,5,449.518078
-2.0,3,449.665915
-3.0,2,449.884606
5.0,5,450.133166
-3.0,2,450.33498
-5.0,1,450.478401
5.0,5,450.745406
-3.0,2,450.959543
5.0,5,451.311714
5.0,5,451.514926
-3.0,2,451.782998
5.0,5,452.049814
5.0,5,452.315769
5.0,5,452.618687
5.0,5,452.862614
-2.0,3,453.018834
5.0,5,453.369461
5.0,5,453.57922
5.0,5,453.925876
4.0,4,454.203044
-2.0,3,454.374965
5.0,5,454.623458
5.0,5,454.944361
-3.0,2,455.111573
-3.0,2,455.25974
5.0,5,455.515351
-3.0,2,455.602529
3.0,4,455.787915
5.0,5,456.16465
5.0,5,456.486869
-2.0,3,456.744834
5.0,5,457.059255
5.0,5,457.227596
-3.0,2,457.428735
5.0,5,457.599339
5.0,5,457.887648
-5.0,1,457.96026
-3.0,2,458.151979
-2.0,3,458.35417
5.0,5,458.686267
5.0,5,459.027344
5.0,5,459.26582
-4.0,1,459.403198
-3.0,2,459.621708
3.0,4,459.834412
-2.0,3,460.125937
5.0,5,460.440443
-2.0,3,460.685277
5.0,5,460.9696
-2.468761,3,461.20976
5.0,5,461.438164
5.0,5,461.67883
-3.0,2,461.899846
5.0,5,462.211309
5.0,5,462.396537
4.0,4,462.608041
4.0,4,462.929633
5.0,5,463.173731
5.0,5,463.488736
5.0,5,463.813849
-2.468761,3,464.032774
5.0,5,464.30595
-2.0,3,464.506294
4.0,4,464.76436
5.0,5,464.970164
-2.0,3,465.151706
-3.0,2,465.274432
-2.0,3,465.466398
-2.175214,3,465.718621
5.0,5,466.007486
5.0,5,466.177309
-1.0,4,466.564518
5.0,5,466.922167
-2.468761,3,467.118613
-2.0,3,467.352353
-2.0,3,467.554276
5.0,5,467.81819
5.0,5,468.205023
2.0,3,468.421601
5.0,5,468.674782
5.0,5,468.946644
3.0,4,469.265875
-2.0,3,469.406849
-1.0,4,469.771924
-3.0,2,469.933552
-2.0,3,470.197225
-2.0,3,470.322929
-2.0,3,470.507723
-3.0,2,470.731453
-4.0041,1,470.821456
4.0,4,471.058317
2.0,3,471.315423
5.0,5,471.679632
5.0,5,472.03389
5.0,5,472.397644
5.0,5,472.598198
-3.0,2,472.728681
-3.0,2,472.834188
5.0,5,473.233751
5.0,5,473.584062
-3.0,2,473.793285
5.0,5,474.027195
5.0,5,474.309693
-1.0,4,474.554985
-3.0,2,474.759559
5.0,5,474.949147
5.0,5,475.212029
5.0,5,475.535634
-2.0,3,475.718873
5.0,5,476.175751
5.0,5,476.379653
5.0,5,476.696818
5.0,5,477.035956
-3.0,2,477.240023
5.0,5,477.468014
5.0,5,477.863244
-2.0,3,478.095789
5.0,5,478.466954
2.0,3,478.683422
-2.0,3,478.841275
-2.0,3,479.068454
-2.0,3,479.271512
-3.0,2,479.406506
5.0,5,479.657119
5.0,5,479.991158
5.0,5,480.227251
-2.0,3,480.475397
-3.0,2,480.66153
3.0,4,481.028467
5.0,5,481.29686
-3.0,2,481.450237
-3.0,2,481.624497
5.0,5,482.029665
5.0,5,482.323684
4.0,4,482.629997
-2.0,3,482.878515
2.0,3,483.0296
-2.0,3,483.241402
5.0,5,483.411528
-4.0,1,483.519555
-3.0,2,483.724903
4.0,4,483.876744
-2.742999,3,484.153439
5.0,5,484.373507
-2.0,3,484.528748
5.0,5,484.805383
-3.0,2,484.953881
5.0,5,485.267964
5.0,5,485.648528
5.0,5,485.892571
2.0,3,487.854228
5.0,5,488.244314
-3.0,2,488.391694
5.0,5,488.61219
5.0,5,488.896222
5.0,5,489.144141
5.0,5,489.450146
-3.0,2,489.620265
5.0,5,490.09824
5.0,5,490.352567
5.0,5,490.585815
-3.0,2,490.790095
-2.0,3,490.996015
5.0,5,491.309328
-1.0,4,491.648889
5.0,5,491.986599
-2.0,3,492.139377
5.0,5,492.368207
-2.0,3,492.562976
2.0,3,492.71422
5.0,5,493.081804
5.0,5,493.429152
5.0,5,493.655773
5.0,5,494.076591
5.0,5,494.382508
-3.0,2,494.579611
5.0,5,494.862618
-2.0,3,495.050308
5.0,5,495.302703
-2.0,3,495.54635
-2.0,3,495.729738
-5.0,1,495.846097
5.0,5,496.041689
5.0,5,496.338965
4.0,4,496.599397
-2.0,3,496.763427
4.0,4,497.018618
-2.0,3,497.282582
5.0,5,497.496162
5.0,5,497.713157
5.0,5,497.924036
5.0,5,498.327697
5.0,5,498.757343
5.0,5,498.989309
5.0,5,499.348248
5.0,5,499.727384
-3.0,2,499.903179
-2.0,3,500.15011
5.0,5,500.515857
5.0,5,500.779802
-2.0,3,500.961099
-3.0,2,501.084048
5.0,5,501.499055
-2.0,3,501.703285
-2.0,3,502.010353
-3.0,2,502.169139
5.0,5,502.548414
-3.0,2,502.706282
-2.0,3,502.973528
-2.0,3,503.181899
2.0,3,503.403443
4.0,4,503.643311
-3.0,2,503.827133
-2.175214,3,504.04835
0.0,5,504.349677
-1.0,4,504.681526
5.0,5,504.992049
5.0,5,505.288187
5.0,5,505.585868
5.0,5,505.941932
-3.0,2,506.118659
5.0,5,506.554526
-1.0,4,506.768386
-2.0,3,506.932558
5.0,5,507.315267
5.0,5,507.53756
-2.0,3,507.859778
-3.0,2,508.014236
-2.0,3,508.263209
-2.0,3,508.454158
-3.0,2,508.623489
5.0,5,508.901918
5.0,5,509.071568
-2.0,3,509.25791
-1.0,4,509.582175
5.0,5,509.86859
5.0,5,510.129795
-3.0,2,510.26187
-2.175214,3,510.506486
-2.175214,3,510.776977
-4.875676,1,510.896203
5.0,5,511.264224
5.0,5,511.593517
5.0,5,511.825816
5.0,5,512.077514
-3.0,2,512.191661
5.0,5,512.454641
5.0,5,512.708442
5.0,5,512.980355
5.0,5,513.38547
4.0,4,513.638499
5.0,5,513.90819
5.0,5,514.185793
5.0,5,514.472366
-3.0,2,514.637696
-2.0,3,514.849876
5.0,5,515.186255
5.0,5,515.400159
-2.175214,3,515.642828
5.0,5,515.902147
2.0,3,516.134945
5.0,5,516.436001
5.0,5,516.769546
5.0,5,517.055123
5.0,5,517.467423
-2.742999,3,517.686283
5.0,5,517.953278
4.0,4,518.116837
5.0,5,518.258677
-3.0,2,518.45967
5.0,5,518.760448
5.0,5,519.16308
4.0,4,519.309263
-2.468761,3,519.513239
5.0,5,519.808765
5.0,5,520.127974
5.0,5,520.444838
-2.0,3,520.676521
6.0,6,520.939759
5.0,5,521.123461
2.0,3,521.332752
5.0,5,521.754161
-3.0,2,521.860339
5.0,5,522.075527
-2.0,3,522.312632
4.0,4,522.651424
-2.0,3,522.903883
2.0,3,523.123753
-2.0,3,523.331814
5.0,5,523.611342
-3.0,2,523.741619
-2.0,3,523.899451
-2.0,3,524.099472
-2.468761,3,524.418661
5.0,5,524.723463
-2.0,3,524.961215
5.0,5,525.277687
4.0,4,525.561186
-3.0,2,525.759487
-3.0,2,525.911167
-2.0,3,526.16598
-2.0,3,526.436673
-2.0,3,526.697841
5.0,5,526.958421
-2.0,3,527.143322
5.0,5,527.358367
-5.0,1,527.454118
5.0,5,527.771428
5.0,5,528.044464
5.0,5,528.358858
5.0,5,528.645354
-2.0,3,528.864401
5.0,5,529.109265
5.0,5,529.384629
-3.0,2,529.541747
5.0,5,529.865135
4.0,4,530.121482
2.0,3,530.389991
5.0,5,530.687716
2.0,3,530.929047
5.0,5,531.264684
5.0,5,531.517966
-2.0,3,531.723172
5.0,5,532.029321
5.0,5,532.283483
-2.0,3,532.450146
5.0,5,532.720264
-2.0,3,532.965359
5.0,5,533.329
5.0,5,533.621574
5.0,5,533.917382
-1.0,4,534.230172
4.0,4,534.497898
5.0,5,534.824128
2.0,3,535.17114
-2.0,3,535.344534
-2.0,3,535.607105
-2.0,3,535.872714
5.0,5,536.261211
4.0,4,536.555343
5.0,5,536.853335
-2.0,3,537.062819
5.0,5,537.315289
-2.0,3,537.4963
-5.0,1,537.655485
5.0,5,537.863941
2.0,3,538.114127
-2.0,3,538.289922
-2.0,3,538.516801
5.0,5,538.795972
4.0,4,539.09151
4.0,4,539.366189
-2.0,3,539.574563
5.0,5,539.810381
2.0,3,540.037249
2.0,3,540.311602
-3.0,2,540.533308
2.0,3,540.755643
-1.0,4,540.974462
5.0,5,541.17931
-2.0,3,541.366929
-2.0,3,541.606367
-3.0,2,541.770056
5.0,5,542.119771
5.0,5,542.418733
2.0,3,542.808292
-2.0,3,543.025915
-2.0,3,543.178552
2.0,3,543.422089
5.0,5,543.658011
-3.0,2,543.850943
5.0,5,544.047265
5.0,5,544.409437
-2.0,3,544.696703
5.0,5,544.986144
4.0,4,545.178155
-2.0,3,545.413728
5.0,5,545.869262
-2.0,3,546.081285
5.0,5,546.337984
5.0,5,546.681987
5.0,5,546.974985
5.0,5,547.25409
-2.468761,3,547.498691
-2.468761,3,547.732827
5.0,5,548.034964
-1.0,4,548.307732
-2.0,3,548.563095
5.0,5,548.874929
5.0,5,549.309059
5.0,5,549.61786
-3.697041,2,549.769193
5.0,5,550.001791
-2.0,3,550.206441
5.0,5,550.413127
5.0,5,550.752984
5.0,5,551.121671
5.0,5,551.343515
5.0,5,551.76315
5.0,5,552.031583
-2.468761,3,552.261218
5.0,5,552.541346
5.0,5,552.81725
5.0,5,554.679533
5.0,5,554.963961
5.0,5,555.348273
-2.468761,3,555.627688
2.0,3,555.847362
3.0,4,556.140328
5.0,5,556.49903
2.0,3,556.688513
5.0,5,557.06382
5.0,5,557.336723
-2.0,3,557.482531
-2.0,3,557.701827
5.0,5,558.02301
5.0,5,558.381485
5.0,5,558.746538
5.0,5,558.997518
-3.0,2,559.152189
-1.0,4,559.434099
5.0,5,559.885295
5.0,5,560.136155
-2.0,3,560.414116
5.0,5,560.667716
-2.0,3,560.911295
-2.0,3,561.173528
-1.702039,4,561.3834
4.0,4,561.592196
-2.0,3,561.773972
5.0,5,562.178206
-2.742999,3,562.379211
-3.0,2,562.589544
5.0,5,562.951805
-1.0,4,563.256615
5.0,5,563.503933
5.0,5,563.844531
3.0,4,564.114882
-3.0,2,564.3278
-2.468761,3,564.499908
5.0,5,564.892528
5.0,5,565.129479
-2.0,3,565.288727
2.0,3,565.520275
-2.0,3,565.816281
-3.0,2,565.996113
-2.0,3,566.306257
-2.0,3,566.46579
-4.0041,1,566.618641
5.0,5,566.871177
-3.0,2,567.051027
5.0,5,567.294
5.0,5,567.700208
5.0,5,569.977832
-2.0,3,570.149207
-3.0,2,570.397698
5.0,5,570.613502
-3.0,2,570.748481
-3.0,2,570.946845
5.0,5,571.157739
5.0,5,571.450959
-2.0,3,571.709068
-1.0,4,571.985317
4.0,4,572.268396
5.0,5,572.52591
2.0,3,572.875597
-3.0,2,573.10648
-2.0,3,573.356181
-2.0,3,573.585524
-2.0,3,573.828466
-1.702039,4,574.09536
-3.0,2,574.336775
5.0,5,574.617036
5.0,5,574.915665
-3.0,2,575.079038
5.0,5,575.394473
4.0,4,575.686951
-2.0,3,575.969347
-3.0,2,576.138192
5.0,5,576.349405
-2.0,3,576.53573
-3.0,2,576.774277
-1.0,4,577.089517
5.0,5,577.394601
5.0,5,577.625065
5.0,5,578.048557
5.0,5,578.272052
-3.0,2,578.533258
-3.0,2,578.762421
5.0,5,578.948721
-1.702039,4,579.148689
5.0,5,579.614761
-2.0,3,579.942812
5.0,5,580.221073
-2.0,3,580.408255
2.0,3,580.523023
4.0,4,580.791282
-2.0,3,581.048146
5.0,5,581.372339
5.0,5,581.686547
5.0,5,582.044926
5.0,5,582.355992
2.0,3,582.622515
2.0,3,582.807008
5.0,5,583.123337
5.0,5,583.470863
-2.0,3,583.623503
4.0,4,583.881157
5.0,5,584.214831
5.0,5,584.525752
-2.0,3,584.784648
5.0,5,584.945081
5.0,5,585.193391
5.0,5,585.410166
4.0,4,585.621222
4.0,4,585.951004
5.0,5,586.232069
-2.0,3,586.396791
5.0,5,586.736795
4.0,4,587.05813
-4.0,1,587.130014
5.0,5,587.37149
5.0,5,587.600262
-2.0,3,587.738957
-5.0,1,587.873154
5.0,5,588.127998
5.0,5,588.599169
-3.0,2,588.749979
5.0,5,588.97117
-2.0,3,589.221654
5.0,5,589.679184
-2.0,3,589.864815
-1.0,4,590.138333
5.0,5,590.422045
-2.0,3,590.740985
5.0,5,591.034672
-3.0,2,591.210114
5.0,5,591.447439
-2.0,3,591.661683
5.0,5,591.932013
5.0,5,592.147179
4.0,4,592.551739
-2.0,3,592.800958
0.0,5,593.279835
4.0,4,593.678795
-2.0,3,593.857696
-2.0,3,594.078319
-2.0,3,594.289238
5.0,5,594.522998
5.0,5,594.896219
5.0,5,595.08307
5.0,5,595.378956
-2.0,3,595.572447
5.0,5,595.79466
5.0,5,596.114334
4.0,4,596.409862
1.0,2,596.574675
4.0,4,596.794335
-2.0,3,596.977545
-3.0,2,597.131243
3.0,4,597.322317
5.0,5,597.537482
2.0,3,597.805153
5.0,5,598.134386
-3.0,2,598.283171
-2.742999,3,598.487266
5.0,5,598.750809
-3.0,2,599.049742
4.0,4,599.301005
5.0,5,599.586399
5.0,5,599.933732
-2.0,3,600.178109
-3.0,2,600.357816
-2.0,3,600.51798
4.0,4,600.784454
-2.175214,3,601.006178
5.0,5,601.291971
5.0,5,601.474934
2.0,3,601.686977
-2.0,3,601.976316
5.0,5,602.191763
-3.0,2,602.359093
5.0,5,602.820953
-2.0,3,602.997033
-1.0,4,603.333353
-1.429751,4,603.56446
-2.0,3,603.801664
-3.0,2,604.021731
-5.0,1,604.143421
4.0,4,604.337371
4.0,4,604.485866
-2.0,3,604.744627
5.0,5,604.94384
5.0,5,605.218134
5.0,5,605.627877
-3.0,2,605.815325
-3.0,2,605.946394
-3.0,2,606.122801
-2.0,3,606.339496
5.0,5,606.715459
2.0,3,606.889213
5.0,5,607.229018
-2.0,3,607.411539
5.0,5,607.661522
5.0,5,607.863255
4.0,4,608.194985
5.0,5,608.584319
-2.0,3,608.77311
5.0,5,609.071934
5.0,5,609.457225
5.0,5,609.708659
-2.0,3,609.913207
5.0,5,610.433767
4.0,4,610.70792
-3.0,2,610.880866
5.0,5,611.096731
5.0,5,611.255288
-3.0,2,611.48164
5.0,5,611.758761
5.0,5,612.043455
5.0,5,612.337383
-2.0,3,612.543487
-2.0,3,612.838405
5.0,5,613.10577
5.0,5,613.378447
5.0,5,613.797491
3.0,4,614.089273
5.0,5,614.363389
5.0,5,614.654266
5.0,5,614.903975
5.0,5,615.162311
5.0,5,615.580885
-2.742999,3,615.753055
-3.0,2,615.914382
-3.0,2,616.107224
3.0,4,616.288504
-2.0,3,616.507583
-2.0,3,616.75631
5.0,5,617.023767
5.0,5,617.254637
5.0,5,617.767794
5.0,5,618.07229
5.0,5,618.30378
-2.0,3,618.530754
-2.175214,3,618.837116
-1.0,4,619.019951
5.0,5,619.343083
5.0,5,619.642411
-2.0,3,619.848581
-2.0,3,620.119583
2.0,3,620.401149
5.0,5,620.669595
5.0,5,620.927492
3.0,4,621.149829
-3.0,2,621.312552
-2.0,3,621.54966
5.0,5,621.841692
5.0,5,622.063611
5.0,5,622.353139
5.0,5,622.695743
5.0,5,624.555073
5.0,5,624.974699
4.0,4,625.161503
-2.175214,3,625.401077
5.0,5,625.776799
5.0,5,626.0843
5.0,5,626.307485
5.0,5,626.638735
-2.0,3,626.891645
-3.0,2,627.033023
5.0,5,627.396776
-2.0,3,627.706206
5.0,5,627.963017
5.0,5,628.303977
5.0,5,628.629812
4.0,4,628.884668
-1.0,4,629.147953
5.0,5,629.768378
-3.0,2,629.90998
-3.0,2,630.06973
3.0,4,630.284095
5.0,5,630.61935
5.0,5,630.889297
-2.0,3,631.128757
2.0,3,631.32836
5.0,5,631.542562
5.0,5,631.753193
5.0,5,632.079313
2.0,3,632.344063
-3.0,2,632.500148
-3.0,2,632.654613
-2.0,3,632.932386
5.0,5,633.313927
-1.138061,4,633.656472
-2.0,3,633.849997
5.0,5,634.249591
5.0,5,634.679769
5.0,5,634.949914
-3.697041,2,635.121682
-5.0,1,635.245806
5.0,5,635.442502
5.0,5,635.601942
5.0,5,635.983114
-3.0,2,636.134488
-2.0,3,636.374427
5.0,5,636.761393
5.0,5,637.057095
-3.0,2,637.209424
2.0,3,637.44093
5.0,5,637.73336
5.0,5,637.970097
-2.0,3,638.22562
5.0,5,638.541013
-2.0,3,638.79274
5.0,5,639.184895
5.0,5,639.532335
-2.0,3,639.786974
-4.875676,1,639.949086
-2.0,3,640.150115
-2.0,3,640.324913
-3.0,2,640.504903
-2.0,3,640.714713
5.0,5,640.91582
-2.0,3,641.104165
5.0,5,641.373617
2.0,3,641.551604
5.0,5,641.77654
-2.0,3,641.997482
5.0,5,642.28882
-3.0,2,642.455941
5.0,5,642.761341
5.0,5,643.080889
5.0,5,643.246277
-1.0,4,643.604697
-3.0,2,643.753599
-2.175214,3,643.932665
5.0,5,644.279568
-3.0,2,644.377407
5.0,5,644.548276
5.0,5,644.802033
5.0,5,645.011565
5.0,5,645.335267
-2.0,3,645.506966
-2.468761,3,645.65937
5.0,5,645.978416
-2.0,3,646.157362
5.0,5,646.26843
5.0,5,646.668797
5.0,5,646.915152
-2.0,3,647.086577
-2.0,3,647.346728
-3.0,2,647.525787
5.0,5,647.770925
4.0,4,648.086052
-4.0,1,648.202995
5.0,5,648.416133
-2.468761,3,648.566424
5.0,5,648.908546
-2.0,3,649.068674
5.0,5,649.419045
-1.0,4,649.62267
4.0,4,649.864757
-2.0,3,650.190843
5.0,5,650.493446
5.0,5,650.777251
-2.468761,3,650.960043
-3.0,2,651.164018
4.0,4,651.37963
5.0,5,651.683239
-2.0,3,651.843725
-3.0,2,651.977245
5.0,5,652.269158
5.0,5,652.545773
5.0,5,652.704075
5.0,5,653.006253
5.0,5,653.314046
-2.0,3,653.461077
5.0,5,653.741343
2.0,3,653.936725
4.0,4,654.229891
5.0,5,654.716453
-2.0,3,654.862393
5.0,5,655.051173
5.0,5,655.46129
