#{"t_start": 1745397208.6728308, "env_id": "intersection-v0"}
r,l,t
5.0,5,309.906836
5.0,5,310.154283
5.0,5,310.468951
5.0,5,310.783772
3.0,4,310.97914
-2.0,3,311.114092
5.0,5,311.361609
-2.0,3,311.632865
5.0,5,311.903543
4.0,4,312.144702
5.0,5,312.425651
-2.175214,3,312.617402
-2.742999,3,312.90652
5.0,5,313.21053
-2.0,3,313.38616
5.0,5,313.752865
-1.0,4,314.04786
5.0,5,314.339062
5.0,5,314.694176
-2.0,3,314.929524
5.0,5,315.159228
-2.0,3,315.419307
5.0,5,315.747641
5.0,5,315.956409
5.0,5,316.154493
5.0,5,316.528523
5.0,5,316.908382
5.0,5,317.222061
5.0,5,317.635519
-1.0,4,317.879345
4.0,4,318.097995
4.0,4,318.360574
5.0,5,318.646942
-2.0,3,318.826375
-3.0,2,319.033552
5.0,5,319.202688
-3.0,2,319.370996
4.0,4,319.636294
-3.0,2,319.766812
4.0,4,319.994427
-2.468761,3,320.20302
5.0,5,320.654097
5.0,5,321.075939
-2.0,3,321.296184
-3.0,2,321.494194
5.0,5,321.82439
5.0,5,322.127246
5.0,5,322.331331
-2.0,3,322.559339
5.0,5,322.766604
-2.175214,3,323.013855
4.0,4,323.2923
3.0,4,323.598543
-2.0,3,323.850365
-1.0,4,324.070323
5.0,5,324.421837
-2.0,3,324.650807
5.0,5,324.930431
5.0,5,325.288847
3.0,4,325.547577
4.0,4,325.763414
-3.0,2,325.961346
4.0,4,326.244123
5.0,5,326.552464
5.0,5,326.852611
5.0,5,327.201696
-4.0,1,327.325091
5.0,5,327.643177
2.0,3,327.902416
5.0,5,328.260957
5.0,5,328.612292
-3.0,2,328.716693
5.0,5,328.958861
-2.0,3,329.197096
5.0,5,329.508985
5.0,5,329.810474
-1.0,4,330.136542
-1.0,4,330.405673
5.0,5,330.707011
-2.0,3,330.896346
-2.0,3,331.12862
-2.0,3,331.252017
5.0,5,331.572387
5.0,5,331.800516
5.0,5,332.077693
5.0,5,333.566409
5.0,5,333.936111
-2.0,3,334.188881
5.0,5,334.523608
5.0,5,334.96444
5.0,5,335.339353
-2.0,3,335.691322
-3.0,2,335.910584
-2.0,3,336.142915
-2.0,3,336.370734
5.0,5,336.554535
-2.0,3,336.740654
4.0,4,336.996852
-2.0,3,337.241736
-3.0,2,337.4006
5.0,5,337.638802
5.0,5,338.066497
-2.0,3,338.374519
-1.0,4,338.65034
-3.0,2,338.803072
5.0,5,339.083279
4.0,4,339.287493
5.0,5,339.587968
5.0,5,339.918817
-3.0,2,340.067693
5.0,5,340.304564
-5.0,1,340.368869
-2.0,3,340.575845
-2.0,3,340.878871
5.0,5,341.10513
5.0,5,341.410703
-2.742999,3,341.615976
-2.468761,3,341.912627
5.0,5,342.368461
-2.0,3,342.647483
2.0,3,342.862747
5.0,5,343.217966
5.0,5,343.482453
-2.0,3,343.710186
-1.0,4,343.900977
5.0,5,344.156862
-2.0,3,344.43162
5.0,5,344.804909
-3.0,2,344.992492
5.0,5,345.296698
-2.0,3,345.536069
5.0,5,345.83616
-2.0,3,346.078661
-3.0,2,346.276103
5.0,5,346.458668
5.0,5,346.838711
3.0,4,347.057058
5.0,5,347.301209
-3.0,2,347.471072
-2.0,3,347.736732
-2.0,3,347.946519
-2.468761,3,348.152407
-2.0,3,348.353413
-2.175214,3,348.580297
5.0,5,348.956147
-2.0,3,349.08639
-2.0,3,349.362001
-2.0,3,349.569072
5.0,5,349.755126
5.0,5,350.018726
5.0,5,350.226678
5.0,5,350.510741
-2.0,3,350.752732
-1.429751,4,350.966496
5.0,5,351.277074
5.0,5,351.516572
5.0,5,351.865315
5.0,5,352.24524
5.0,5,352.564804
-2.0,3,352.750584
4.0,4,353.047562
5.0,5,353.252871
-2.0,3,353.474405
-3.0,2,353.750254
-2.0,3,353.983441
5.0,5,354.2286
5.0,5,354.521145
5.0,5,354.798159
4.0,4,355.0385
5.0,5,355.441631
-3.0,2,355.595635
5.0,5,355.847371
5.0,5,356.115554
-2.175214,3,356.363863
-2.0,3,356.671766
-3.0,2,356.813716
-2.0,3,356.999038
2.0,3,357.25596
-0.695039,5,357.633875
5.0,5,357.939154
5.0,5,358.269173
5.0,5,358.857118
5.0,5,359.17763
5.0,5,359.453296
5.0,5,359.878651
-3.0,2,360.001878
5.0,5,360.401852
-2.742999,3,360.698828
5.0,5,360.950454
-2.0,3,361.225924
-2.0,3,361.496129
-2.742999,3,361.680609
-4.451106,1,361.733995
-3.0,2,361.921442
5.0,5,362.121938
-2.0,3,362.445128
5.0,5,362.767817
5.0,5,363.086743
5.0,5,363.364544
-2.468761,3,363.565123
5.0,5,363.998489
3.0,4,364.301952
5.0,5,364.604766
5.0,5,364.938861
-2.0,3,365.115687
-2.0,3,365.260929
5.0,5,365.545726
-2.0,3,365.850379
-3.392624,2,365.960084
5.0,5,366.327944
5.0,5,366.548552
5.0,5,366.85032
5.0,5,367.059345
5.0,5,367.371557
-2.0,3,367.658122
5.0,5,367.901435
4.0,4,368.142165
-2.0,3,368.384602
-2.0,3,368.645634
-3.0,2,368.776365
-2.0,3,369.117793
-0.423084,5,369.339012
5.0,5,369.571791
-2.0,3,369.770543
5.0,5,370.002926
5.0,5,370.326955
5.0,5,370.574716
5.0,5,370.9124
5.0,5,371.178141
5.0,5,371.646424
-2.742999,3,371.934198
5.0,5,372.255404
-4.0,1,372.411134
5.0,5,372.580078
-0.423084,5,372.893929
-3.0,2,373.02842
5.0,5,373.340518
-2.0,3,373.564467
5.0,5,373.864669
5.0,5,374.198049
-2.0,3,374.44257
4.0,4,374.613744
-2.468761,3,374.761546
5.0,5,374.9234
5.0,5,375.174339
-2.0,3,375.35912
5.0,5,375.64885
-2.0,3,375.787657
5.0,5,376.135309
5.0,5,376.404496
-2.0,3,376.661205
-3.0,2,376.850393
5.0,5,377.15117
-2.0,3,377.340607
-2.0,3,377.498754
2.0,3,377.711883
-3.0,2,377.933136
-2.0,3,378.06297
-2.0,3,378.227713
-2.0,3,378.366994
-2.0,3,378.558469
5.0,5,378.870411
-2.0,3,379.066911
-2.0,3,379.273467
-2.0,3,379.60027
-2.0,3,379.770727
4.0,4,379.967363
-1.0,4,380.221237
-2.0,3,380.480261
-2.0,3,380.728208
-1.429751,4,381.107736
5.0,5,381.313293
5.0,5,381.771735
-2.0,3,381.996737
5.0,5,382.361308
4.0,4,382.610007
5.0,5,382.785456
5.0,5,383.20526
5.0,5,383.598089
-3.0,2,383.791236
4.0,4,384.029004
5.0,5,384.322505
-2.0,3,384.61196
5.0,5,384.85998
-2.0,3,385.046223
4.0,4,385.203982
-2.0,3,385.540406
-2.0,3,385.866622
-2.0,3,386.07307
5.0,5,386.343504
5.0,5,386.749357
5.0,5,386.993667
-2.175214,3,387.16187
5.0,5,387.421643
-2.0,3,387.600399
-3.0,2,387.719139
5.0,5,387.928811
5.0,5,388.250291
-5.0,1,388.387225
-2.175214,3,388.61324
5.0,5,388.82463
5.0,5,389.08882
4.0,4,389.460844
-3.0,2,389.631575
5.0,5,389.923383
5.0,5,390.154761
5.0,5,390.473142
6.0,6,390.930568
-2.0,3,391.084139
5.0,5,391.600717
-2.0,3,391.840976
-2.0,3,392.078783
5.0,5,392.404385
5.0,5,392.698774
4.0,4,393.079954
-2.0,3,393.219977
5.0,5,393.614724
4.0,4,393.853679
-3.0,2,394.002405
5.0,5,394.199171
-2.0,3,394.306343
5.0,5,394.63015
5.0,5,394.881325
-3.0,2,395.065544
5.0,5,395.363766
5.0,5,395.915509
5.0,5,396.166012
5.0,5,396.599138
4.0,4,396.812792
-2.0,3,397.081393
5.0,5,397.349078
-3.0,2,397.596237
2.0,3,397.850938
-3.0,2,398.052413
-2.0,3,398.270997
-4.451106,1,398.348873
4.0,4,398.639142
-2.468761,3,398.942674
5.0,5,399.243846
-1.702039,4,399.518912
5.0,5,399.815686
-3.0,2,399.950383
5.0,5,400.218821
-2.0,3,401.668409
5.0,5,401.885331
5.0,5,402.301262
5.0,5,402.669203
-3.0,2,402.810537
-2.742999,3,403.004472
2.0,3,403.245438
5.0,5,403.595485
4.0,4,403.771601
-2.175214,3,403.966291
-2.0,3,404.145417
5.0,5,404.426634
-2.0,3,404.697724
5.0,5,405.002965
-2.175214,3,405.208321
-2.0,3,405.508888
-3.0,2,405.741563
-3.0,2,405.840719
-2.0,3,406.114414
-3.0,2,406.246877
2.0,3,406.455053
5.0,5,406.742427
-3.0,2,406.935652
2.0,3,407.13167
5.0,5,407.3536
-2.0,3,407.628671
5.0,5,407.804082
-3.0,2,408.044203
4.0,4,408.230346
-0.131712,5,408.566617
5.0,5,408.849879
-2.0,3,409.151503
-2.0,3,409.403304
5.0,5,409.625512
-2.468761,3,409.890696
5.0,5,410.430729
5.0,5,410.692154
-3.697041,2,410.855475
-2.0,3,411.083709
5.0,5,411.342751
5.0,5,411.634369
5.0,5,411.883286
5.0,5,412.050415
5.0,5,412.307491
5.0,5,412.688282
-2.468761,3,412.913157
5.0,5,413.21363
-5.0,1,413.378232
5.0,5,413.796359
-2.0,3,414.051686
-2.742999,3,414.217816
-2.0,3,414.580065
-4.0,1,414.695032
-1.0,4,414.840368
2.0,3,415.02619
5.0,5,415.375947
-2.468761,3,415.635448
5.0,5,416.010018
-2.0,3,416.238147
5.0,5,416.727847
-1.0,4,416.953911
-2.0,3,417.183453
5.0,5,417.40555
5.0,5,417.732247
5.0,5,417.982889
5.0,5,418.289999
5.0,5,418.587232
5.0,5,418.970155
5.0,5,419.426142
-2.742999,3,419.75116
-2.0,3,420.014172
2.0,3,420.232066
-2.468761,3,420.517029
5.0,5,420.792592
-2.0,3,421.070336
-2.468761,3,421.326955
5.0,5,421.813694
-3.0,2,422.039256
5.0,5,422.37405
-1.0,4,422.643257
-2.0,3,422.944013
-2.0,3,423.177172
-3.0,2,423.3813
-1.0,4,423.642354
-1.0,4,423.826126
-3.0,2,423.977079
2.0,3,424.116824
5.0,5,424.350114
-3.0,2,424.538042
5.0,5,424.796088
2.0,3,425.023695
-2.0,3,425.216768
5.0,5,425.637704
-2.0,3,425.895026
-2.0,3,426.16634
-2.0,3,426.446224
-3.0,2,426.617929
5.0,5,426.851805
4.0,4,427.184385
-2.0,3,427.441776
-2.0,3,427.71381
-2.0,3,427.882118
5.0,5,428.06921
-2.0,3,428.30647
5.0,5,428.546282
5.0,5,428.862384
-2.742999,3,429.11996
-2.0,3,429.304782
5.0,5,429.662665
5.0,5,429.984983
5.0,5,430.285462
-3.0,2,430.462873
4.0,4,430.755353
-2.0,3,430.941575
2.0,3,431.197152
4.0,4,431.493713
5.0,5,431.962158
5.0,5,432.290527
5.0,5,432.784808
-2.0,3,433.011076
-0.131712,5,433.383295
-2.0,3,433.539806
5.0,5,433.876193
-3.0,2,434.107615
-2.0,3,434.318181
5.0,5,434.442921
-3.0,2,434.663732
-3.0,2,434.83737
-2.0,3,434.999835
-3.0,2,435.13824
-5.0,1,435.304793
4.0,4,435.604374
5.0,5,435.914259
-2.0,3,436.135795
4.0,4,436.347269
5.0,5,436.65221
-3.0,2,436.7986
-2.0,3,437.026187
5.0,5,437.412638
-3.0,2,437.632769
2.0,3,437.806309
-1.0,4,438.056137
-3.0,2,438.232806
5.0,5,438.526408
5.0,5,438.818055
5.0,5,439.110807
5.0,5,439.415643
4.0,4,439.678809
5.0,5,439.925594
5.0,5,440.206426
-3.0,2,440.320901
5.0,5,440.543597
5.0,5,440.85133
5.0,5,441.05811
5.0,5,441.348009
5.0,5,441.829785
-3.0,2,441.961024
-2.468761,3,442.164546
-3.0,2,442.279804
-2.468761,3,442.562534
5.0,5,442.965963
5.0,5,443.273919
-2.0,3,443.478148
5.0,5,443.788529
5.0,5,444.062578
5.0,5,444.286047
-5.0,1,444.442333
5.0,5,444.704899
-2.742999,3,444.952039
5.0,5,445.424585
-2.0,3,445.721541
5.0,5,446.182664
5.0,5,446.527635
5.0,5,446.890455
-2.0,3,447.150719
5.0,5,447.392656
5.0,5,447.702708
2.0,3,447.875759
-2.0,3,448.087668
5.0,5,448.323999
4.0,4,448.590043
-3.0,2,448.820837
5.0,5,449.031807
5.0,5,449.400338
-5.0,1,449.490974
-2.0,3,449.825211
-2.0,3,449.944885
5.0,5,450.182923
5.0,5,450.455564
-2.0,3,450.595858
-2.0,3,450.818074
4.0,4,451.158117
5.0,5,451.44778
-1.0,4,451.713409
5.0,5,452.23303
4.0,4,452.411954
5.0,5,452.813888
-5.0,1,452.932908
5.0,5,453.219092
-2.0,3,453.420972
5.0,5,453.771521
-2.0,3,453.984852
5.0,5,454.184681
5.0,5,454.570925
-3.0,2,454.807811
-2.468761,3,455.063384
4.0,4,455.368583
5.0,5,455.735823
-2.0,3,455.975593
5.0,5,456.190991
5.0,5,456.396198
5.0,5,456.761223
5.0,5,457.02614
-2.0,3,457.196696
-2.0,3,457.46758
5.0,5,457.818213
5.0,5,458.150297
-2.0,3,458.302675
5.0,5,458.492101
5.0,5,458.760926
5.0,5,459.155461
2.0,3,459.468562
5.0,5,459.726297
-2.0,3,459.93614
5.0,5,460.292486
-3.0,2,460.492388
5.0,5,460.753828
5.0,5,461.138158
-5.0,1,461.237075
-2.742999,3,461.433058
5.0,5,461.784122
5.0,5,462.109021
3.0,4,462.374623
-1.0,4,462.568031
5.0,5,463.032566
-5.0,1,463.162354
-1.0,4,463.495461
-2.0,3,463.821919
4.0,4,464.043294
-2.0,3,464.395176
5.0,5,464.686241
-3.0,2,464.899709
5.0,5,465.195383
-2.0,3,465.433027
-2.0,3,465.654257
5.0,5,465.968097
-2.0,3,466.304311
5.0,5,466.562498
4.0,4,466.8159
5.0,5,467.135256
-2.0,3,467.243672
5.0,5,467.626611
5.0,5,467.928412
5.0,5,468.161857
-3.0,2,468.326671
5.0,5,468.707057
3.0,4,469.049772
5.0,5,469.303247
5.0,5,469.614183
5.0,5,469.950104
-2.0,3,470.211126
-2.0,3,471.858145
5.0,5,472.106372
5.0,5,472.450202
5.0,5,472.894707
5.0,5,473.285674
-2.0,3,473.611459
-1.0,4,473.942918
-1.0,4,474.174052
-3.0,2,474.354435
-3.0,2,474.504087
-1.0,4,474.78566
-2.0,3,475.02264
5.0,5,475.252728
-1.702039,4,475.588603
3.0,4,475.855271
-3.982694,2,476.046679
-2.0,3,476.260471
-2.0,3,476.531285
-3.0,2,476.737429
4.0,4,477.00164
-2.0,3,477.265951
5.0,5,477.526165
-2.0,3,477.696373
5.0,5,478.018158
-2.0,3,478.226947
-3.0,2,478.441301
-2.175214,3,478.813913
-3.0,2,479.045263
-3.0,2,479.279787
5.0,5,479.54579
-2.0,3,479.86232
-2.0,3,480.078234
3.0,4,480.369989
5.0,5,480.446929
5.0,5,480.692928
4.0,4,481.029091
-3.0,2,481.205122
-2.0,3,481.44724
4.0,4,481.666261
5.0,5,481.862477
-2.0,3,482.046277
-2.0,3,482.310905
5.0,5,482.683309
4.0,4,482.966518
4.0,4,483.171076
-2.0,3,483.401642
-1.702039,4,483.711206
-2.0,3,483.941351
-2.0,3,484.17482
4.0,4,484.438404
-2.0,3,484.732086
-3.0,2,484.903126
4.0,4,485.166082
-3.0,2,485.404007
5.0,5,485.805457
5.0,5,486.073924
-2.468761,3,486.315398
5.0,5,486.558541
4.0,4,486.904751
-1.0,4,487.140537
5.0,5,487.448492
-2.175214,3,487.609764
5.0,5,487.985613
5.0,5,488.312866
-2.0,3,488.556138
5.0,5,488.865322
-2.742999,3,489.017917
5.0,5,489.430908
-2.0,3,489.711361
5.0,5,490.065925
-3.0,2,490.253156
-2.0,3,490.448035
-3.0,2,490.672425
5.0,5,490.913056
-2.0,3,491.214133
5.0,5,491.653035
-2.0,3,491.861776
-2.0,3,492.158151
5.0,5,492.507767
5.0,5,492.777898
5.0,5,493.068157
5.0,5,493.382092
5.0,5,493.797222
5.0,5,494.341297
-2.0,3,494.634665
-2.0,3,494.977197
-2.175214,3,495.277649
-2.468761,3,495.523205
-3.0,2,495.657558
-2.0,3,495.905425
4.0,4,496.208248
5.0,5,496.532488
5.0,5,496.771667
5.0,5,497.092784
-1.0,4,497.495139
5.0,5,497.75999
5.0,5,498.011396
-1.429751,4,498.225009
5.0,5,498.578436
-2.0,3,498.756646
4.0,4,498.997102
-2.0,3,499.245449
-2.0,3,499.375866
5.0,5,499.860777
-2.0,3,500.034601
5.0,5,500.374765
5.0,5,500.651954
5.0,5,500.918422
5.0,5,501.234184
5.0,5,501.533371
-3.0,2,501.717911
5.0,5,502.099983
-1.0,4,502.270116
5.0,5,502.498046
5.0,5,502.95124
5.0,5,503.240572
-2.175214,3,503.388969
-2.0,3,503.593895
-1.0,4,503.889106
-2.0,3,504.092881
5.0,5,504.386475
3.0,4,504.605733
5.0,5,504.898381
2.0,3,505.102272
-3.0,2,505.241694
5.0,5,505.546996
4.0,4,505.910062
-2.0,3,506.138197
5.0,5,506.439759
-1.0,4,506.646575
2.0,3,506.958613
-2.0,3,507.229688
5.0,5,507.537886
3.0,4,507.791878
5.0,5,508.121831
5.0,5,508.478769
5.0,5,508.790836
4.0,4,509.084799
5.0,5,509.482198
4.0,4,509.73285
5.0,5,510.066589
5.0,5,510.390094
-1.429751,4,510.693592
5.0,5,510.948024
4.0,4,511.170075
-2.0,3,511.402268
-2.742999,3,511.79028
4.0,4,512.008736
5.0,5,512.488187
5.0,5,512.889787
5.0,5,513.163527
4.0,4,513.382513
-2.0,3,513.597847
-2.0,3,513.759067
5.0,5,514.041814
-3.068023,2,514.216428
-3.0,2,514.325229
4.0,4,514.709733
2.0,3,514.934604
5.0,5,515.393673
5.0,5,515.673741
-2.0,3,515.943565
-2.0,3,516.152404
5.0,5,516.368829
5.0,5,516.660341
-3.0,2,516.855065
-2.0,3,516.993143
-1.0,4,517.230159
5.0,5,517.515362
3.0,4,517.938146
-2.0,3,518.108168
-2.468761,3,518.381577
5.0,5,518.560052
5.0,5,518.912142
5.0,5,519.149958
5.0,5,519.450491
5.0,5,519.715943
-2.0,3,519.932387
4.0,4,520.193006
2.0,3,520.508494
-2.742999,3,520.770921
-2.0,3,520.949919
5.0,5,521.275976
5.0,5,521.580048
-2.0,3,521.851218
-2.0,3,522.022966
5.0,5,522.268827
-2.175214,3,522.636985
5.0,5,523.050204
5.0,5,523.480894
-2.0,3,523.747326
5.0,5,524.021515
-1.0,4,524.355536
-2.0,3,524.615819
-2.0,3,524.862848
-2.0,3,525.155849
-3.0,2,525.296049
4.0,4,525.458537
5.0,5,525.740572
-2.0,3,525.922776
-3.0,2,526.067683
-3.0,2,526.189814
-2.0,3,526.482441
-1.429751,4,526.653888
-2.0,3,526.814353
-1.0,4,527.111448
5.0,5,527.373494
5.0,5,527.700654
5.0,5,527.907718
4.0,4,528.190721
-2.175214,3,528.494736
-2.0,3,528.73672
5.0,5,529.129911
5.0,5,529.475996
5.0,5,529.794669
2.0,3,530.10822
5.0,5,530.363691
4.0,4,530.689901
5.0,5,531.0773
5.0,5,531.335514
5.0,5,531.664614
-2.175214,3,531.927518
-2.0,3,532.08586
5.0,5,532.459826
-1.0,4,532.656985
5.0,5,532.9084
-2.0,3,533.134668
-1.0,4,533.437388
-2.0,3,533.682802
-1.0,4,533.873406
5.0,5,534.115717
5.0,5,534.405929
-2.0,3,534.630012
-2.468761,3,534.892659
-3.0,2,535.066269
5.0,5,535.427643
5.0,5,535.738982
-2.0,3,535.930207
-3.0,2,536.102106
-4.0,1,536.252043
-2.0,3,536.452038
-2.468761,3,536.697946
5.0,5,537.0033
-5.0,1,537.14624
-2.0,3,537.250436
5.0,5,537.427243
5.0,5,537.677055
-3.392624,2,537.826798
5.0,5,538.133276
-2.0,3,538.320752
-2.0,3,538.571238
-2.0,3,538.782108
-2.175214,3,539.059639
2.0,3,539.270698
5.0,5,539.472186
5.0,5,539.653969
-2.0,3,539.85986
5.0,5,540.278253
5.0,5,540.522755
-1.0,4,542.157604
5.0,5,542.371914
2.0,3,542.487314
-2.0,3,542.728172
-2.468761,3,542.927114
-2.0,3,543.104493
3.0,4,543.351976
5.0,5,543.868891
-2.0,3,544.086964
5.0,5,544.371535
-2.0,3,544.577019
5.0,5,544.928109
-2.0,3,545.143731
-2.0,3,545.390597
-2.0,3,545.627467
-2.0,3,545.873888
-2.0,3,546.087202
-2.468761,3,546.297099
-1.0,4,546.563198
-2.0,3,546.78799
5.0,5,547.085603
-2.0,3,547.260371
-1.0,4,547.52438
-2.0,3,547.705854
5.0,5,547.921641
5.0,5,548.255857
4.0,4,548.454917
-4.0,1,548.553051
2.0,3,548.816511
4.0,4,549.188812
5.0,5,549.72878
5.0,5,549.968511
5.0,5,550.34581
5.0,5,550.656897
-2.0,3,550.901395
5.0,5,551.223683
5.0,5,551.482739
-2.0,3,551.699736
5.0,5,552.061818
-2.175214,3,552.326097
-2.175214,3,552.493109
5.0,5,552.783468
-1.0,4,553.054681
3.0,4,553.297556
-2.0,3,553.480721
5.0,5,553.725519
5.0,5,553.97744
5.0,5,554.237505
-1.0,4,554.533818
5.0,5,554.862881
-2.0,3,555.07663
5.0,5,555.392074
-2.742999,3,555.581512
5.0,5,555.940973
-4.0,1,556.084791
-0.695039,5,556.323255
3.0,4,556.559558
5.0,5,557.029701
5.0,5,557.249594
-1.0,4,557.428194
-3.0,2,557.658467
-2.0,3,557.808974
5.0,5,558.290524
-5.0,1,558.457625
-2.175214,3,558.607984
5.0,5,558.951962
-3.0,2,559.122139
5.0,5,559.54152
2.0,3,559.736774
-2.0,3,559.996311
5.0,5,560.24842
-2.0,3,560.531486
5.0,5,560.770883
-2.0,3,560.998556
-2.0,3,561.245835
-2.0,3,561.445493
5.0,5,561.694735
3.0,4,562.083198
2.0,3,562.27166
5.0,5,562.634269
-3.0,2,562.780502
-2.0,3,563.029552
5.0,5,563.382505
5.0,5,563.645942
5.0,5,563.972921
-2.0,3,564.125763
2.0,3,564.359752
-2.0,3,564.556704
-2.742999,3,564.778773
5.0,5,565.084148
5.0,5,565.342551
-1.0,4,565.60547
5.0,5,565.983871
-3.0,2,566.213985
5.0,5,566.448328
5.0,5,566.751558
5.0,5,567.041476
-4.0,1,567.19297
5.0,5,567.489956
5.0,5,567.88571
5.0,5,568.111346
-3.068023,2,568.347748
5.0,5,568.694685
-3.0,2,568.819771
5.0,5,569.044313
-2.175214,3,569.356165
-3.0,2,569.489955
5.0,5,569.841716
-2.0,3,570.041609
5.0,5,570.401867
5.0,5,570.711655
-5.0,1,570.863521
5.0,5,571.156124
-2.0,3,571.351424
5.0,5,571.555092
5.0,5,571.927179
5.0,5,572.245677
5.0,5,572.55595
5.0,5,572.82126
5.0,5,573.046469
3.0,4,573.269702
5.0,5,573.531306
-3.0,2,573.714091
-2.0,3,573.858373
-3.0,2,574.054969
4.0,4,574.315229
5.0,5,574.582063
-1.0,4,574.831225
2.0,3,575.087944
-2.0,3,575.325814
-1.0,4,575.602533
-2.0,3,575.816391
4.0,4,576.168469
5.0,5,576.479548
-2.0,3,576.696551
-3.0,2,576.92964
-2.742999,3,577.134986
-3.0,2,577.246322
-2.0,3,577.419516
-2.0,3,577.641393
5.0,5,577.954762
5.0,5,578.153748
-2.0,3,578.402659
-2.0,3,578.642658
-1.0,4,578.911754
-2.0,3,579.037334
5.0,5,579.316368
-4.0,1,579.382669
-2.0,3,579.580786
-2.0,3,579.772413
5.0,5,580.079705
-2.175214,3,580.403363
5.0,5,580.806503
5.0,5,581.082258
-2.0,3,581.293921
5.0,5,581.587966
5.0,5,581.8716
5.0,5,582.146034
5.0,5,582.565971
-2.0,3,582.765597
-3.0,2,583.021818
-2.0,3,583.151854
5.0,5,583.521957
5.0,5,583.837201
5.0,5,584.210815
-1.0,4,584.605502
5.0,5,584.913641
-2.175214,3,585.138257
5.0,5,585.421546
-2.0,3,585.631155
4.0,4,585.836986
5.0,5,586.117968
-2.0,3,586.251491
5.0,5,586.536678
-2.0,3,586.827077
5.0,5,587.029765
5.0,5,587.309918
5.0,5,587.604699
-2.468761,3,587.822695
5.0,5,588.134807
5.0,5,588.518181
-1.0,4,588.770526
5.0,5,589.171032
-2.0,3,589.377563
-2.0,3,589.618546
5.0,5,589.873799
-5.0,1,589.964565
5.0,5,590.317479
-3.0,2,590.524093
-2.175214,3,590.808648
-2.468761,3,591.052818
5.0,5,591.398345
5.0,5,591.62453
-2.742999,3,591.836068
5.0,5,592.259453
5.0,5,592.629855
5.0,5,592.891295
-2.468761,3,593.066356
-3.0,2,593.172594
-2.0,3,593.385529
-3.982694,2,593.560803
-3.0,2,593.738665
-3.0,2,593.907164
5.0,5,594.064491
-1.0,4,594.386903
-2.0,3,594.590734
-2.0,3,594.814353
5.0,5,595.00974
4.0,4,595.220122
-2.0,3,595.493196
5.0,5,595.737418
-2.175214,3,596.025329
-2.0,3,596.147118
5.0,5,596.495127
5.0,5,596.836346
-2.175214,3,597.009496
0.0,5,597.34573
2.0,3,597.511791
5.0,5,597.898443
5.0,5,598.20822
-2.0,3,598.396391
-2.0,3,598.63662
-3.0,2,598.750627
-3.0,2,598.97021
5.0,5,599.225241
4.0,4,599.574034
5.0,5,599.93453
5.0,5,600.199905
4.0,4,600.416163
5.0,5,600.827897
-1.0,4,601.21953
5.0,5,601.447634
5.0,5,601.781245
5.0,5,602.097593
5.0,5,602.487165
5.0,5,602.857536
-3.0,2,603.077526
-2.0,3,603.292457
-2.0,3,603.475696
-2.0,3,603.707129
-2.0,3,603.901913
-3.0,2,604.040733
-3.0,2,604.258171
5.0,5,604.654707
-2.468761,3,604.88713
4.0,4,605.090526
5.0,5,605.339458
5.0,5,605.634469
5.0,5,605.915582
5.0,5,606.080378
-3.0,2,606.226945
2.0,3,606.427767
-2.0,3,606.605453
-2.0,3,606.829389
-2.0,3,606.987425
-3.0,2,607.2661
-2.468761,3,607.485045
-2.0,3,607.66335
5.0,5,608.02812
-3.0,2,608.223033
-2.175214,3,608.455465
5.0,5,608.765217
5.0,5,610.343846
-2.0,3,610.537257
-1.0,4,610.817641
5.0,5,611.175612
5.0,5,611.344479
5.0,5,611.653538
2.0,3,611.805477
-2.0,3,612.026807
5.0,5,612.527503
-2.175214,3,612.799418
5.0,5,613.169547
5.0,5,613.491975
-2.742999,3,613.706726
-3.0,2,613.90064
-2.0,3,614.059706
5.0,5,614.343834
5.0,5,614.722942
-2.468761,3,614.941851
5.0,5,615.189711
5.0,5,615.5437
2.0,3,615.772768
-2.0,3,615.95028
5.0,5,616.337841
-2.0,3,616.649384
-2.0,3,616.858698
4.0,4,617.388218
-2.0,3,617.597748
5.0,5,617.974161
4.0,4,618.167596
-2.742999,3,618.400588
5.0,5,618.698132
5.0,5,618.998233
-3.0,2,619.216259
5.0,5,619.595632
-5.0,1,619.727009
4.0,4,619.974489
5.0,5,620.185417
-2.0,3,620.420238
4.0,4,620.601549
5.0,5,621.025137
-2.0,3,621.241788
-2.0,3,621.486691
5.0,5,621.719619
-3.0,2,621.882592
5.0,5,622.075506
5.0,5,622.331861
4.0,4,622.510943
5.0,5,622.78019
5.0,5,622.956443
-3.0,2,623.132657
-2.175214,3,623.368144
-3.0,2,623.521258
5.0,5,623.898804
5.0,5,624.2077
-2.0,3,624.461017
5.0,5,624.705144
-3.0,2,624.837777
-2.468761,3,625.205729
2.0,3,625.343671
-2.0,3,625.578197
5.0,5,625.976504
-3.0,2,626.137464
-2.175214,3,626.405515
-2.175214,3,626.63258
5.0,5,626.87345
4.0,4,627.11542
3.0,4,627.364934
5.0,5,627.729857
5.0,5,627.898143
5.0,5,628.201983
2.0,3,628.387963
-3.0,2,628.563019
-2.0,3,628.7973
5.0,5,629.187863
-2.742999,3,629.423472
5.0,5,629.731627
5.0,5,630.03951
5.0,5,630.292843
-2.0,3,630.548549
4.0,4,630.782585
2.0,3,630.86066
-2.0,3,631.133253
-2.0,3,631.293582
-3.0,2,631.391768
